regime,n,positive_count,negative_count,metric,left_method,right_method,left_estimate,right_estimate,difference,ci_low,ci_high,raw_p_value,valid_bootstrap_replicates,status,holm_p_value
undecidable-excluded,4057,28,4029,Top-1% lift,Current DerivCount,Temporal Vanilla PageRank,28.27177700348432,38.87369337979094,-10.601916376306622,-28.86077235772358,3.4121110176619,0.206979302069793,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Current DerivCount,Temporal Vanilla PageRank,7.137579169598874,13.56140042223786,-6.4238212526389855,-9.992610837438423,-3.028063890132855,0.00039996000399960006,10000,estimable,0.009599040095990401
undecidable-excluded,4057,28,4029,Top-10% lift,Current DerivCount,Temporal Vanilla PageRank,3.925668543279381,8.565095003518648,-4.639426460239267,-6.533630162940508,-2.797931034482759,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,Current DerivCount,Downloads,0.6746578378186717,0.9870581143849945,-0.31240027656632274,-0.3974765249882344,-0.22149007455206496,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Current DerivCount,Downloads,0.12674403217864255,0.6864386335401751,-0.5596946013615325,-0.6940183202986332,-0.3704904554065796,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,Current DerivCount,Downloads,28.27177700348432,67.14547038327527,-38.87369337979095,-58.00588730025231,-19.790243902439023,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-5% lift,Current DerivCount,Downloads,7.137579169598874,16.41643209007741,-9.278852920478537,-13.538375973303669,-5.802161131415858,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-10% lift,Current DerivCount,Downloads,3.925668543279381,9.992610837438423,-6.066942294159043,-7.872966114345425,-4.207415089447757,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,Current DerivCount,Likes,0.6746578378186717,0.9503022728078573,-0.27564443498918556,-0.36627310258619766,-0.1797544765925693,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Current DerivCount,Likes,0.12674403217864255,0.609370629380257,-0.48262659720161444,-0.6266081916928847,-0.28780793076372335,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,Current DerivCount,Likes,28.27177700348432,63.61149825783972,-35.339721254355396,-57.28754813863928,-19.02908067542214,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-5% lift,Current DerivCount,Likes,7.137579169598874,17.130190007037296,-9.992610837438422,-13.70504420302604,-6.149298976885184,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-10% lift,Current DerivCount,Likes,3.925668543279381,8.921973961998592,-4.996305418719212,-6.891455749957533,-3.122152491719049,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,Vanilla PageRank,Temporal Vanilla PageRank,0.9046333723362763,0.893216147218381,0.011417225117895224,-0.028110553350593145,0.054305281021374836,0.6023397660233977,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,Vanilla PageRank,Temporal Vanilla PageRank,0.35767204790248264,0.36201880848056806,-0.004346760578085418,-0.010584776991122001,0.001164102471522706,0.0973902609739026,10000,estimable,0.7007299270072993
undecidable-excluded,4057,28,4029,Top-1% lift,Vanilla PageRank,Temporal Vanilla PageRank,38.87369337979094,38.87369337979094,0.0,-3.8058161350844273,4.711962833914054,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Vanilla PageRank,Temporal Vanilla PageRank,13.56140042223786,13.56140042223786,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Vanilla PageRank,Temporal Vanilla PageRank,8.565095003518648,8.565095003518648,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Vanilla PageRank,Downloads,0.9046333723362763,0.9870581143849945,-0.08242474204871819,-0.15432385242840027,-0.021219276595376608,0.0011998800119988001,10000,estimable,0.019198080191980802
undecidable-excluded,4057,28,4029,AP,Vanilla PageRank,Downloads,0.35767204790248264,0.6864386335401751,-0.32876658563769245,-0.5043433747018344,-0.14653100560384483,0.0007999200079992001,10000,estimable,0.014398560143985602
undecidable-excluded,4057,28,4029,Top-1% lift,Vanilla PageRank,Downloads,38.87369337979094,67.14547038327527,-28.271777003484324,-45.35264227642276,-7.916097560975608,0.0103989601039896,10000,estimable,0.1975802419758024
undecidable-excluded,4057,28,4029,Top-5% lift,Vanilla PageRank,Downloads,13.56140042223786,16.41643209007741,-2.855031667839551,-7.091530271730495,0.6446845701573185,0.13758624137586242,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Vanilla PageRank,Downloads,8.565095003518648,9.992610837438423,-1.4275158339197755,-2.8550316678395493,-0.30280638901328594,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,Vanilla PageRank,Likes,0.9046333723362763,0.9503022728078573,-0.04566890047158101,-0.11981816545833657,0.024875948036809706,0.19718028197180282,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,Vanilla PageRank,Likes,0.35767204790248264,0.609370629380257,-0.25169858147777435,-0.41133885147142196,-0.09711616390574686,0.0011998800119988001,10000,estimable,0.017998200179982
undecidable-excluded,4057,28,4029,Top-1% lift,Vanilla PageRank,Likes,38.87369337979094,63.61149825783972,-24.737804878048777,-42.40766550522649,-10.41591784338896,0.000999900009999,10000,estimable,0.021997800219978002
undecidable-excluded,4057,28,4029,Top-5% lift,Vanilla PageRank,Likes,13.56140042223786,17.130190007037296,-3.568789584799436,-6.6617405582922835,-0.8689226815163842,0.012398760123987601,10000,estimable,0.26037396260373963
undecidable-excluded,4057,28,4029,Top-10% lift,Vanilla PageRank,Likes,8.565095003518648,8.921973961998592,-0.35687895847994433,-1.9340537104719528,1.2490763546798025,0.8347165283471653,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Temporal Vanilla PageRank,Downloads,0.893216147218381,0.9870581143849945,-0.09384196716661342,-0.18782328921509994,-0.017001573927319234,0.0011998800119988001,10000,estimable,0.019198080191980802
undecidable-excluded,4057,28,4029,AP,Temporal Vanilla PageRank,Downloads,0.36201880848056806,0.6864386335401751,-0.32441982505960704,-0.49960627883817627,-0.14075241225614438,0.0007999200079992001,10000,estimable,0.014398560143985602
undecidable-excluded,4057,28,4029,Top-1% lift,Temporal Vanilla PageRank,Downloads,38.87369337979094,67.14547038327527,-28.271777003484324,-45.66979362101314,-7.611632270168855,0.0115988401159884,10000,estimable,0.1975802419758024
undecidable-excluded,4057,28,4029,Top-5% lift,Temporal Vanilla PageRank,Downloads,13.56140042223786,16.41643209007741,-2.855031667839551,-7.091530271730495,0.6446845701573185,0.13858614138586142,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Temporal Vanilla PageRank,Downloads,8.565095003518648,9.992610837438423,-1.4275158339197755,-2.8550316678395493,-0.30280638901328594,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,Temporal Vanilla PageRank,Likes,0.893216147218381,0.9503022728078573,-0.05708612558947623,-0.15496597084904384,0.02533833649732016,0.19978002199780023,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,Temporal Vanilla PageRank,Likes,0.36201880848056806,0.609370629380257,-0.24735182089968893,-0.40660744564135715,-0.0931663940317368,0.0017998200179982,10000,estimable,0.0251974802519748
undecidable-excluded,4057,28,4029,Top-1% lift,Temporal Vanilla PageRank,Likes,38.87369337979094,63.61149825783972,-24.737804878048777,-43.022269353128316,-10.41591784338896,0.0011998800119988001,10000,estimable,0.025197480251974803
undecidable-excluded,4057,28,4029,Top-5% lift,Temporal Vanilla PageRank,Likes,13.56140042223786,17.130190007037296,-3.568789584799436,-6.6617405582922835,-0.8689226815163842,0.012798720127987202,10000,estimable,0.26037396260373963
undecidable-excluded,4057,28,4029,Top-10% lift,Temporal Vanilla PageRank,Likes,8.565095003518648,8.921973961998592,-0.35687895847994433,-1.9340537104719528,1.2490763546798025,0.8347165283471653,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Downloads,Likes,0.9870581143849945,0.9503022728078573,0.03675584157713718,-0.005985566616623347,0.0982774102903718,0.2191780821917808,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,Downloads,Likes,0.6864386335401751,0.609370629380257,0.0770680041599181,-0.10453302230224186,0.2538808478055201,0.401959804019598,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-1% lift,Downloads,Likes,67.14547038327527,63.61149825783972,3.5339721254355467,-17.20890774125133,18.847851335656216,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Downloads,Likes,16.41643209007741,17.130190007037296,-0.7137579169598851,-3.5268038249782663,2.7252575011195717,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Downloads,Likes,9.992610837438423,8.921973961998592,1.0706368754398312,0.0,2.3791930565329578,0.10278972102789721,10000,estimable,1.0
